,Name,Brand,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Engine,Price
5298,Renault Duster 110PS Diesel RxZ AWD,Renault,80000,Diesel,Manual,First,1461,6.75
5299,Hyundai i20 Asta 1.2,Hyundai,31045,Petrol,Manual,Second,1197,5.65
5300,Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Volkswagen,58000,Diesel,Automatic,Second,1968,7.5
5301,Hyundai Creta 1.6 SX Plus Diesel,Hyundai,35480,Diesel,Manual,First,1582,13.34
5302,Maruti Ciaz VDI SHVS,Maruti,62287,Diesel,Manual,First,1248,7.9
5303,Hyundai i20 Asta 1.4 CRDi,Hyundai,46162,Diesel,Manual,First,1396,6.98
5304,Hyundai Verna 1.6 SX VTVT,Hyundai,9200,Petrol,Manual,First,1591,5.75
5305,Volkswagen Polo Diesel Trendline 1.2L,Volkswagen,55339,Diesel,Manual,First,1199,2.65
5306,Volkswagen Polo Diesel Trendline 1.2L,Volkswagen,55476,Diesel,Manual,First,1199,2.49
5307,Maruti SX4 Vxi BSIII,Maruti,68553,Petrol,Manual,Second,1586,1.5
5308,Honda Mobilio RS Option i DTEC,Honda,67376,Diesel,Manual,First,1498,6.5
5309,Renault Duster 110PS Diesel RxZ Plus,Renault,42000,Diesel,Manual,First,1461,8.0
5310,Toyota Fortuner 2.8 2WD AT,Toyota,28069,Diesel,Automatic,First,2755,30.85
5311,Volvo XC60 D4 SUMMUM,Volvo,93144,Diesel,Automatic,First,1984,17.15
5312,Maruti Celerio VXI AT,Maruti,24300,Petrol,Automatic,First,998,4.55
5313,Maruti Ciaz ZDi Plus,Maruti,47883,Diesel,Manual,Second,1248,7.4
5314,Audi Q5 2008-2012 2.0 TDI,Audi,12467,Diesel,Automatic,First,1968,25.64
5315,BMW X1 sDrive 20d Sportline,BMW,56683,Diesel,Automatic,Second,1995,13.5
5316,Ford Figo Petrol ZXI,Ford,38000,Petrol,Manual,First,1196,3.55
5317,Hyundai Elantra CRDi SX,Hyundai,35000,Diesel,Manual,First,1582,15.0
5318,Hyundai Verna 1.6 i ABS,Hyundai,80000,Petrol,Manual,Second,1599,1.95
5319,Honda Civic 2006-2010 1.8 S MT,Honda,125000,Petrol,Manual,Second,1799,2.3
5320,Toyota Fortuner 4x4 MT,Toyota,123000,Diesel,Manual,Second,2982,15.0
5321,Hyundai i10 Sportz,Hyundai,70000,Petrol,Manual,First,1197,3.15
5322,Nissan Sunny 2011-2014 Diesel XL,Nissan,87982,Diesel,Manual,First,1461,5.0
5323,BMW 5 Series 2013-2017 520d Luxury Line,BMW,40714,Diesel,Automatic,Second,1995,24.75
5324,Chevrolet Optra Magnum 2.0 LT,Chevrolet,83000,Diesel,Manual,Second,1991,2.6
5325,Hyundai i10 Asta,Hyundai,86000,Petrol,Manual,First,1197,3.75
5326,Skoda Laura Ambiente,Skoda,60002,Diesel,Manual,Second,1896,4.85
5327,Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,Mercedes-Benz,60000,Diesel,Automatic,First,2148,27.0
5328,Honda Amaze SX i-DTEC,Honda,84677,Diesel,Manual,First,1498,3.0
5329,BMW X1 xDrive 20d xLine,BMW,23000,Diesel,Automatic,First,1995,28.75
5330,Toyota Innova 2.5 G (Diesel) 8 Seater,Toyota,81424,Diesel,Manual,First,2494,14.49
5331,Nissan Sunny XV D,Nissan,70000,Diesel,Manual,Second,1461,4.0
5332,Maruti Swift Dzire LDI,Maruti,40000,Diesel,Manual,Second,1248,4.5
5333,Maruti Wagon R ZXI AMT 1.2,Maruti,600,Petrol,Automatic,First,1197,6.25
5334,Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Volkswagen,65320,Diesel,Automatic,Second,1968,11.5
5335,Honda Accord 2.4 Inspire M/T,Honda,79000,Petrol,Manual,Third,2354,3.1
5336,Honda City i VTEC V,Honda,5000,Petrol,Manual,First,1497,10.11
5337,Hyundai Verna 1.6 SX VTVT,Hyundai,6028,Petrol,Manual,First,1591,11.54
5338,Maruti Wagon R LX BSII,Maruti,86000,Petrol,Manual,Second,998,1.0
5339,Maruti Swift Dzire Tour LDI,Maruti,160000,Diesel,Manual,Second,1248,2.5
5340,Audi Q5 2008-2012 2.0 TFSI Quattro,Audi,59967,Petrol,Automatic,First,1984,18.0
5341,Toyota Etios Cross 1.4 GD,Toyota,43127,Diesel,Manual,First,1364,6.85
5342,Hyundai i10 Era 1.1 iTech SE,Hyundai,65727,Petrol,Manual,First,1086,2.97
5343,Hyundai Verna 1.6 VTVT,Hyundai,70000,Petrol,Manual,First,1591,4.75
5344,Volkswagen Polo 1.5 TDI Highline,Volkswagen,39861,Diesel,Manual,First,1498,7.38
5345,BMW 5 Series 520d Sport Line,BMW,16485,Diesel,Automatic,First,1995,42.75
5346,Hyundai i20 1.4 Asta Optional With Sunroof,Hyundai,77332,Diesel,Manual,Second,1396,3.65
5347,Hyundai Grand i10 Asta Option AT,Hyundai,17489,Petrol,Automatic,First,1197,5.99
5348,Toyota Fortuner 4x2 4 Speed AT,Toyota,125000,Diesel,Automatic,First,2982,13.5
5349,Maruti Baleno Zeta Automatic,Maruti,35129,Petrol,Automatic,First,1197,7.0
5350,Hyundai Creta 1.6 SX Plus Petrol Automatic,Hyundai,22982,Petrol,Automatic,First,1591,10.95
5351,Hyundai i10 Sportz,Hyundai,54500,Petrol,Manual,Third,1197,2.95
5352,Tata Tigor XE Diesel,Tata,16235,Diesel,Manual,First,1047,5.5
5353,Skoda Superb Style 1.8 TSI AT,Skoda,73641,Petrol,Automatic,First,1798,17.08
5354,Maruti Swift Dzire VDI,Maruti,59572,Diesel,Manual,First,1248,6.85
5355,Honda CR-V 2.0 AT,Honda,112827,Petrol,Automatic,First,1997,10.5
5356,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Toyota,118000,Diesel,Manual,First,2494,8.75
5357,Honda City 1.5 V MT,Honda,60000,Petrol,Manual,First,1497,2.7
5358,Hyundai Verna VTVT 1.6 AT SX Plus,Hyundai,75059,Petrol,Automatic,First,1591,4.25
5359,Toyota Etios 1.4 VXD,Toyota,3000,Diesel,Manual,First,1364,7.9
5360,Skoda Superb Elegance 1.8 TSI AT,Skoda,78000,Petrol,Automatic,Second,1798,4.5
5361,Nissan Sunny 2011-2014 Diesel XV,Nissan,47000,Diesel,Manual,First,1461,4.0
5362,Honda City 1.5 V MT Exclusive,Honda,42000,Petrol,Manual,First,1497,4.75
5363,Hyundai Elite i20 Diesel Asta Option,Hyundai,6820,Diesel,Manual,First,1396,7.65
5364,Chevrolet Optra 1.6 LT Royale,Chevrolet,55176,Petrol,Manual,Second,1599,3.47
5365,Honda Amaze S i-Vtech,Honda,39854,Petrol,Manual,First,1198,5.64
5366,Volkswagen Polo Petrol Comfortline 1.2L,Volkswagen,24000,Petrol,Manual,First,1198,2.95
5367,Maruti Swift VDI,Maruti,55000,Diesel,Manual,First,1248,5.65
5368,Ford Endeavour 3.0L 4X4 AT,Ford,45840,Diesel,Automatic,First,2953,8.41
5369,Maruti Baleno LXI,Maruti,155000,Petrol,Manual,Third,1590,0.85
5370,Maruti Wagon R LX,Maruti,125000,Petrol,Manual,Second,998,0.8
5371,Volkswagen Polo 1.5 TDI Highline,Volkswagen,52951,Diesel,Manual,First,1498,5.65
5372,Hyundai Verna 1.6 SX VTVT (O),Hyundai,49000,Petrol,Manual,First,1591,4.5
5373,Maruti Ciaz ZDi Plus SHVS,Maruti,52000,Diesel,Manual,First,1248,6.9
5374,Nissan Sunny 2011-2014 Diesel XL,Nissan,120005,Diesel,Manual,First,1461,4.0
5375,Skoda Rapid 1.6 MPI Ambition With Alloy Wheel,Skoda,33000,Petrol,Manual,First,1598,5.6
5376,Maruti Eeco 7 Seater Standard,Maruti,126000,Petrol,Manual,First,1196,2.2
5377,Skoda Rapid Ultima 1.6 MPI Ambition Plus,Skoda,66700,Petrol,Manual,First,1598,4.0
5378,Toyota Fortuner 4x4 MT,Toyota,122000,Diesel,Manual,Second,2982,16.0
5379,Hyundai Creta 1.6 CRDi SX,Hyundai,29000,Diesel,Manual,First,1582,12.6
5380,Hyundai i20 Magna Optional 1.2,Hyundai,42315,Petrol,Manual,First,1197,4.79
5381,Honda City i DTEC V,Honda,84580,Diesel,Manual,First,1498,6.83
5382,Maruti 800 Std,Maruti,75000,Petrol,Manual,First,796,0.51
5383,Ford Ikon 1.3 Flair,Ford,85000,Petrol,Manual,Second,1299,0.69
5384,Maruti Swift Dzire LXI,Maruti,24296,Petrol,Manual,First,1197,4.65
5385,Honda City 1.5 V MT Sunroof,Honda,40000,Petrol,Manual,First,1497,6.49
5386,Hyundai Verna CRDi,Hyundai,64514,Diesel,Manual,First,1493,2.9
5387,Hyundai Verna 1.6 SX VTVT,Hyundai,35000,Petrol,Manual,First,1591,7.4
5388,Renault KWID RXT,Renault,41000,Petrol,Manual,Second,799,3.25
5389,Maruti Wagon R LXI,Maruti,60123,Petrol,Manual,Second,998,1.95
5390,Hyundai Grand i10 Sportz,Hyundai,53000,Petrol,Manual,Second,1197,4.0
5391,Hyundai i20 1.2 Asta,Hyundai,9000,Petrol,Manual,First,1197,6.85
5392,Honda Amaze S i-Vtech,Honda,53497,Petrol,Manual,First,1198,5.45
5393,Ford Fiesta 1.4 Duratorq ZXI,Ford,68000,Diesel,Manual,First,1399,1.99
5394,Hyundai Verna SX CRDi AT,Hyundai,65000,Diesel,Automatic,First,1582,8.99
5395,Toyota Etios VD SP,Toyota,45155,Diesel,Manual,First,1364,6.5
5396,Honda Jazz 1.2 V CVT i VTEC,Honda,20026,Petrol,Automatic,First,1199,9.27
5397,Hyundai Verna 1.6 CRDi SX,Hyundai,60000,Diesel,Manual,First,1582,6.99
5398,Mercedes-Benz CLA 200 D Sport Edition,Mercedes-Benz,15976,Diesel,Automatic,First,2143,36.76
5399,Skoda Octavia Elegance 1.8 TSI AT,Skoda,30523,Petrol,Automatic,First,1798,17.08
5400,Chevrolet Beat Diesel LS,Chevrolet,26300,Diesel,Manual,First,936,2.8
5401,Volkswagen Polo Diesel Trendline 1.2L,Volkswagen,66000,Diesel,Manual,First,1199,2.49
5402,Maruti SX4 S Cross DDiS 200 Zeta,Maruti,70000,Diesel,Manual,First,1248,8.85
5403,Honda City V MT,Honda,46000,Petrol,Manual,First,1497,4.15
5404,Volkswagen Vento 1.5 TDI Highline,Volkswagen,28000,Diesel,Manual,First,1498,10.0
5405,Hyundai Grand i10 1.2 Kappa Magna,Hyundai,46000,Petrol,Manual,First,1197,4.75
5406,Renault KWID AMT RXL,Renault,33000,Petrol,Automatic,First,999,3.2
5407,Maruti Alto 800 LXI,Maruti,27718,Petrol,Manual,First,796,3.28
5408,Ford Ecosport 1.5 Ti VCT MT Titanium,Ford,58000,Petrol,Manual,First,1499,7.5
5409,Maruti Baleno Zeta,Maruti,33150,Petrol,Manual,First,1197,7.39
5410,Maruti Ritz VDi,Maruti,77000,Diesel,Manual,First,1248,3.65
5411,Mercedes-Benz E-Class 280 CDI,Mercedes-Benz,70000,Diesel,Automatic,First,2987,11.0
5412,Maruti Ritz VDi,Maruti,97000,Diesel,Manual,First,1248,3.0
5413,Chevrolet Beat Diesel LT,Chevrolet,75300,Diesel,Manual,Second,936,2.25
5414,Maruti SX4 Vxi BSIV,Maruti,69918,Petrol,Manual,First,1586,2.83
5415,Maruti Omni 5 Seater BSIV,Maruti,4721,Petrol,Manual,First,796,4.11
5416,Mitsubishi Pajero Sport Anniversary Edition,Mitsubishi,39163,Diesel,Manual,First,2477,14.7
5417,Mercedes-Benz S Class 2005 2013 S 300 L,Mercedes-Benz,80000,Petrol,Automatic,First,2987,25.0
5418,Chevrolet Beat Diesel LS,Chevrolet,66000,Diesel,Manual,First,936,2.35
5419,Ford Figo 2015-2019 1.5D Titanium MT,Ford,36154,Diesel,Manual,Second,1498,6.41
5420,Honda City i-VTEC VX,Honda,34000,Petrol,Manual,First,1497,5.75
5421,Mercedes-Benz GLA Class 200 CDI SPORT,Mercedes-Benz,60000,Diesel,Automatic,Second,2143,17.55
5422,Hyundai Creta 1.4 CRDi S Plus,Hyundai,32000,Diesel,Manual,First,1396,10.25
5423,Ford Fiesta Classic 1.4 Duratorq CLXI,Ford,79985,Diesel,Manual,First,1399,3.16
5424,Audi A4 2.0 TDI,Audi,37600,Diesel,Automatic,Second,1968,22.5
5425,Hyundai i10 Magna 1.1,Hyundai,31965,Petrol,Manual,First,1086,3.55
5426,BMW 3 Series 320i Sedan,BMW,70749,Petrol,Automatic,First,1995,9.86
5427,BMW 7 Series 730Ld,BMW,38000,Diesel,Automatic,First,2993,45.0
5428,Hyundai Verna 1.6 SX VTVT,Hyundai,41534,Petrol,Manual,First,1591,7.99
5429,Volkswagen Ameo 1.5 TDI Comfortline AT,Volkswagen,54455,Diesel,Automatic,First,1498,6.5
5430,Chevrolet Aveo 1.4 LS,Chevrolet,42000,Petrol,Manual,First,1399,0.75
5431,Chevrolet Cruze LTZ,Chevrolet,52073,Diesel,Manual,Second,1991,9.87
5432,Hyundai i20 1.4 Sportz,Hyundai,40175,Diesel,Manual,Second,1396,6.36
5433,Honda BRV i-VTEC V CVT,Honda,16503,Petrol,Automatic,First,1497,9.5
5434,Hyundai Xcent 1.2 Kappa SX,Hyundai,15029,Petrol,Manual,First,1197,6.05
5435,Hyundai Grand i10 CRDi Sportz,Hyundai,76362,Diesel,Manual,First,1120,5.5
5436,Maruti Alto LXi,Maruti,18700,Petrol,Manual,Second,796,1.25
5437,Toyota Innova 2.5 VX (Diesel) 7 Seater,Toyota,67585,Diesel,Manual,First,2494,11.99
5438,Hyundai i10 Sportz 1.2 AT,Hyundai,57000,Petrol,Automatic,Second,1197,2.5
5439,Honda City i-VTEC CVT V,Honda,22321,Petrol,Automatic,First,1497,11.66
5440,Maruti Zen LX,Maruti,95150,Petrol,Manual,Third,993,0.53
5441,Maruti Wagon R LXI BS IV,Maruti,36428,Petrol,Manual,First,998,3.1
5442,Ford Figo Diesel Titanium,Ford,73500,Diesel,Manual,Second,1399,2.6
5443,Honda Amaze S i-Vtech,Honda,47234,Petrol,Manual,First,1198,5.09
5444,Hyundai Accent GLE,Hyundai,62364,Petrol,Manual,First,1495,2.3
5445,Hyundai Verna 1.6 SX CRDi (O),Hyundai,89000,Diesel,Manual,First,1582,6.0
5446,Maruti Swift ZDi,Maruti,58653,Diesel,Manual,First,1248,4.4
5447,Mercedes-Benz B Class B180,Mercedes-Benz,30000,Petrol,Automatic,Second,1595,11.0
5448,Chevrolet Cruze LTZ,Chevrolet,64042,Diesel,Manual,First,1998,5.7
5449,Skoda Laura Ambiente 2.0 TDI CR AT,Skoda,120000,Diesel,Automatic,First,1968,6.95
5450,Mahindra Scorpio VLX 2WD BSIV,Mahindra,90000,Diesel,Manual,First,2179,7.9
5451,BMW X1 xDrive 20d xLine,BMW,30733,Diesel,Automatic,First,1995,29.3
5452,Mercedes-Benz E-Class 2009-2013 E350 Petrol,Mercedes-Benz,43600,Petrol,Automatic,First,3498,10.24
5453,Skoda Superb Elegance 1.8 TSI AT,Skoda,71473,Petrol,Automatic,Second,1798,5.35
5454,Honda Brio VX AT,Honda,39000,Petrol,Automatic,Second,1198,3.49
5455,Hyundai i10 Magna 1.2,Hyundai,84045,Petrol,Manual,First,1197,2.85
5456,Honda City i VTEC SV,Honda,57004,Petrol,Manual,First,1497,5.35
5457,Ford Figo Petrol ZXI,Ford,75464,Petrol,Manual,First,1196,3.62
5458,Toyota Innova 2.5 G4 Diesel 7-seater,Toyota,142000,Diesel,Manual,First,2494,6.25
5459,Mahindra Verito 1.5 D6 BSIV,Mahindra,118683,Diesel,Manual,Second,1461,3.19
5460,Mahindra KUV 100 G80 K8 Dual Tone,Mahindra,42000,Petrol,Manual,First,1198,5.5
5461,Hyundai i20 Sportz Option 1.2,Hyundai,12800,Petrol,Manual,First,1197,7.67
5462,Tata New Safari EX 4x2,Tata,80000,Petrol,Manual,First,2092,5.5
5463,Maruti Swift Dzire VDi,Maruti,76126,Diesel,Manual,First,1248,6.6
5464,BMW X5 xDrive 30d M Sport,BMW,21000,Diesel,Automatic,Second,2993,55.0
5465,Audi A6 2011-2015 2.0 TDI Premium Plus,Audi,85000,Diesel,Automatic,First,1968,21.0
5466,Maruti Baleno Delta 1.2,Maruti,27000,Petrol,Manual,First,1197,4.5
5467,Hyundai Santa Fe 4WD AT,Hyundai,45794,Diesel,Automatic,First,2199,20.67
5468,Chevrolet Cruze LTZ AT,Chevrolet,57352,Diesel,Automatic,First,1998,6.5
5469,Mercedes-Benz E-Class 2015-2017 E250 Edition E,Mercedes-Benz,41467,Diesel,Automatic,First,2143,37.98
5470,Hyundai Santro Xing GLS,Hyundai,42000,Petrol,Manual,First,1086,1.45
5471,Maruti Ciaz VDi Plus SHVS,Maruti,67048,Diesel,Manual,First,1248,7.9
5472,Honda City i-VTEC V,Honda,11732,Petrol,Manual,First,1497,10.07
5473,Nissan Terrano XL Plus ICC WT20 SE,Nissan,37000,Diesel,Manual,First,1461,6.5
5474,BMW 3 Series 320d Prestige,BMW,30000,Diesel,Automatic,First,1995,22.0
5475,Honda City i DTEC V,Honda,53000,Diesel,Manual,First,1498,9.75
5476,Nissan Terrano XL Plus 85 PS,Nissan,60000,Diesel,Manual,First,1461,6.0
5477,Hyundai Grand i10 CRDi Sportz,Hyundai,65000,Diesel,Manual,First,1120,3.99
5478,Toyota Fortuner 4x2 AT,Toyota,92000,Diesel,Automatic,First,2982,19.75
5479,Toyota Innova Crysta 2.4 VX MT,Toyota,31000,Diesel,Manual,First,2393,16.95
5480,Maruti Baleno Zeta 1.2,Maruti,43917,Petrol,Manual,First,1197,6.8
5481,Hyundai i10 Sportz 1.1L,Hyundai,84000,Petrol,Manual,First,1086,2.95
5482,Volvo S60 D4 Momentum,Volvo,51000,Diesel,Automatic,First,1969,21.5
5483,Honda City i VTEC V,Honda,24398,Petrol,Manual,First,1497,7.9
5484,Maruti Alto K10 2010-2014 VXI,Maruti,78000,Petrol,Manual,Second,998,2.3
5485,Honda Brio 1.2 S Option MT,Honda,40315,Petrol,Manual,First,1198,2.75
5486,Mahindra Scorpio VLX 2WD AIRBAG BSIV,Mahindra,83000,Diesel,Manual,First,2179,6.71
5487,Renault Duster 110PS Diesel RxL AMT,Renault,58151,Diesel,Automatic,First,1461,9.6
5488,Hyundai Creta 1.6 CRDi SX,Hyundai,30519,Diesel,Manual,First,1582,12.81
5489,Tata Tiago 1.2 Revotron XZ,Tata,20712,Petrol,Manual,First,1199,6.94
5490,Mahindra XUV500 W6 2WD,Mahindra,48000,Diesel,Manual,First,2179,9.45
5491,Volkswagen Vento 1.5 TDI Highline,Volkswagen,85000,Diesel,Manual,First,1498,6.0
5492,Mercedes-Benz B Class B180,Mercedes-Benz,32000,Petrol,Automatic,First,1595,11.0
5493,Maruti SX4 Vxi BSIV,Maruti,52000,Petrol,Manual,First,1586,2.6
5494,Hyundai Getz GLE,Hyundai,58307,Petrol,Manual,First,1341,1.95
5495,Audi A4 2.0 TDI 177 Bhp Premium Plus,Audi,40000,Diesel,Automatic,First,1968,22.0
5496,Hyundai i20 Asta Option 1.2,Hyundai,36000,Petrol,Manual,First,1197,4.9
5497,Nissan Terrano XL D Option,Nissan,58817,Diesel,Manual,First,1461,6.25
5498,Volkswagen Vento Konekt Diesel Highline,Volkswagen,55000,Diesel,Manual,Second,1598,6.1
5499,Hyundai i10 Sportz,Hyundai,39000,Petrol,Manual,First,1197,2.6
5500,Jaguar XF 3.0 Litre S Premium Luxury,Jaguar,35000,Diesel,Automatic,First,2993,29.0
5501,Maruti Swift Dzire VXi,Maruti,49900,Petrol,Manual,Second,1298,3.3
5502,Tata Indica Vista Quadrajet VX,Tata,99500,Diesel,Manual,Second,1248,3.05
5503,Hyundai i20 Asta 1.4 CRDi,Hyundai,33249,Diesel,Manual,First,1396,3.25
5504,Hyundai Xcent 1.2 Kappa S Option,Hyundai,52000,Petrol,Manual,First,1197,3.75
5505,Toyota Innova 2.5 VX (Diesel) 7 Seater,Toyota,45000,Diesel,Manual,First,2494,13.25
5506,Tata Tiago 1.2 Revotron XZ,Tata,22000,Petrol,Manual,First,1199,4.8
5507,Renault KWID RXL,Renault,7858,Petrol,Manual,First,799,3.8
5508,Toyota Innova 2.5 V Diesel 7-seater,Toyota,112000,Diesel,Manual,First,2494,8.5
5509,Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,Mercedes-Benz,41082,Diesel,Automatic,First,2143,38.76
5510,Honda City 1.5 S AT,Honda,72000,Petrol,Automatic,First,1497,3.2
5511,Hyundai i10 Sportz 1.2,Hyundai,84912,Petrol,Manual,First,1197,3.5
5512,Hyundai Creta 1.6 CRDi SX Option,Hyundai,70000,Diesel,Manual,First,1582,12.25
5513,Honda Amaze VX Petrol,Honda,21000,Petrol,Manual,First,1199,4.75
5514,Volkswagen Polo 1.2 MPI Trendline,Volkswagen,27000,Petrol,Manual,First,999,4.5
5515,Hyundai i10 Magna 1.2,Hyundai,29000,Petrol,Manual,First,1197,2.35
5516,Renault Pulse RxL,Renault,48425,Diesel,Manual,First,1461,3.4
5517,Volkswagen Vento 1.5 TDI Highline AT,Volkswagen,19000,Diesel,Automatic,First,1498,10.0
5518,Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,Toyota,210000,Diesel,Manual,First,2494,9.0
5519,Toyota Corolla Altis G,Toyota,64000,Petrol,Manual,Second,1798,5.2
5520,Hyundai Verna CRDi,Hyundai,200000,Diesel,Manual,Second,1493,1.85
5521,Renault Duster 85PS Diesel RxL Optional,Renault,69140,Diesel,Manual,First,1461,5.11
5522,Skoda Rapid 1.6 MPI Ambition,Skoda,21214,Petrol,Manual,First,1598,9.66
5523,Hyundai i10 Sportz 1.2,Hyundai,28000,Petrol,Manual,First,1197,3.4
5524,Mahindra KUV 100 mFALCON G80 K8,Mahindra,29085,Petrol,Manual,First,1198,5.84
5525,Maruti Celerio VXI AMT,Maruti,30000,Petrol,Automatic,First,998,3.8
5526,Maruti A-Star AT VXI,Maruti,32910,Petrol,Automatic,First,998,2.5
5527,Honda City i DTEC VX,Honda,30000,Diesel,Manual,First,1498,6.95
5528,Skoda Superb 1.8 TSI,Skoda,35102,Petrol,Automatic,First,1798,5.5
5529,Hyundai Grand i10 Sportz,Hyundai,22831,Petrol,Manual,First,1197,6.19
5530,Renault Duster 85PS Diesel RxL,Renault,74911,Diesel,Manual,First,1461,6.0
5531,Hyundai Grand i10 Magna,Hyundai,21000,Petrol,Manual,First,1197,3.75
5532,Ford EcoSport 1.5 TDCi Titanium,Ford,37160,Diesel,Manual,First,1498,9.46
5533,Nissan Sunny 2011-2014 XL,Nissan,41000,Petrol,Manual,Second,1498,3.0
5534,Ford Figo Aspire 1.5 TDCi Titanium,Ford,37294,Diesel,Manual,First,1498,5.75
5535,Honda Civic 2006-2010 1.8 V MT,Honda,56927,Petrol,Manual,First,1799,4.41
5536,Renault KWID RXT Optional,Renault,21954,Petrol,Manual,First,799,3.7
5537,Honda Brio EX MT,Honda,50000,Petrol,Manual,Second,1198,2.5
5538,Maruti Swift ZXI ABS,Maruti,78212,Petrol,Manual,First,1298,5.35
5539,Hyundai i20 Magna Optional 1.4 CRDi,Hyundai,64500,Diesel,Manual,First,1396,3.65
5540,Skoda Superb Elegance 2.0 TDI CR AT,Skoda,51000,Diesel,Automatic,First,1968,13.0
5541,Maruti Wagon R LXI BSII,Maruti,52000,Petrol,Manual,First,998,2.45
5542,Volkswagen Vento 1.5 TDI Highline AT,Volkswagen,120000,Diesel,Automatic,First,1498,5.75
5543,Honda City i DTEC S,Honda,65792,Diesel,Manual,First,1498,8.11
5544,Hyundai i20 1.4 Sportz,Hyundai,30000,Diesel,Manual,First,1396,7.75
5545,Nissan Micra XV CVT,Nissan,54387,Petrol,Automatic,First,1198,5.85
5546,Renault KWID RXT Optional,Renault,1617,Petrol,Manual,First,799,4.29
5547,Honda City i-DTEC SV,Honda,82000,Diesel,Manual,First,1498,8.0
5548,Toyota Innova Crysta 2.4 G MT 8S,Toyota,20000,Diesel,Manual,First,2393,16.5
5549,Maruti Baleno Alpha 1.3,Maruti,98000,Diesel,Manual,First,1248,5.5
5550,Ford EcoSport 1.5 TDCi Trend,Ford,57000,Diesel,Manual,First,1498,6.35
5551,Toyota Innova 2.5 G (Diesel) 8 Seater,Toyota,250000,Diesel,Manual,Second,2494,7.9
5552,Ford Ecosport 1.5 DV5 MT Ambiente,Ford,56549,Diesel,Manual,First,1498,7.2
5553,Volkswagen Polo Diesel Comfortline 1.2L,Volkswagen,78500,Diesel,Manual,First,1199,3.65
5554,Hyundai i20 Sportz 1.4 CRDi,Hyundai,55036,Diesel,Manual,First,1396,6.35
5555,Renault Duster 85PS Diesel RxL Explore,Renault,55000,Diesel,Manual,First,1461,7.8
5556,Ford Ikon 1.3 Flair,Ford,90000,Petrol,Manual,Second,1299,1.4
5557,Ford Endeavour XLT TDCi 4X2,Ford,155000,Diesel,Manual,First,2499,5.5
5558,Maruti Baleno Delta 1.3,Maruti,17810,Diesel,Manual,First,1248,8.5
5559,Mercedes-Benz New C-Class C 220 CDI Elegance AT,Mercedes-Benz,42408,Diesel,Automatic,First,2143,10.48
5560,Maruti Esteem Vxi - BSIII,Maruti,81000,Petrol,Manual,Second,1298,0.75
5561,Tata Indigo XL Grand Petrol,Tata,52000,Petrol,Manual,Second,1396,1.3
5562,BMW 5 Series 525d Sedan,BMW,35000,Diesel,Automatic,First,2993,21.0
5563,Hyundai Santro Xing GL Plus,Hyundai,60000,Petrol,Manual,First,1086,2.3
5564,Skoda Octavia 2.0 TDI AT Style Plus,Skoda,27000,Diesel,Automatic,First,1968,14.95
5565,Audi A6 2011-2015 35 TDI Technology,Audi,55975,Diesel,Automatic,Second,1968,35.92
5566,Ford Figo 1.5D Trend MT,Ford,115000,Diesel,Manual,First,1498,4.5
5567,Mahindra Xylo D4 BS III,Mahindra,132000,Diesel,Manual,First,2489,5.5
5568,Maruti Celerio ZXI AT,Maruti,40337,Petrol,Automatic,First,998,4.45
5569,Toyota Innova 2.5 G4 Diesel 8-seater,Toyota,192000,Diesel,Manual,First,2494,6.85
5570,Hyundai Grand i10 CRDi Asta,Hyundai,50000,Diesel,Manual,First,1120,5.5
5571,Hyundai Grand i10 1.2 Kappa Sportz,Hyundai,28147,Petrol,Manual,First,1197,5.07
5572,Hyundai Grand i10 Sportz,Hyundai,20000,Petrol,Manual,First,1197,3.85
5573,Hyundai Elite i20 Petrol Asta,Hyundai,11000,Petrol,Manual,First,1197,7.95
5574,Maruti Zen Estilo LXI BSIII,Maruti,63000,Petrol,Manual,Second,998,1.25
5575,Maruti Alto K10 2010-2014 VXI,Maruti,36967,Petrol,Manual,First,998,3.64
5576,Toyota Fortuner 4x2 Manual,Toyota,73053,Diesel,Manual,First,2982,20.0
5577,Mahindra Thar CRDe AC,Mahindra,16392,Diesel,Manual,First,2498,10.36
5578,Toyota Etios G,Toyota,67000,Petrol,Manual,Second,1496,4.05
5579,Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,Mercedes-Benz,48600,Diesel,Automatic,First,2987,48.5
5580,Renault Duster 110PS Diesel RxZ,Renault,70000,Diesel,Manual,First,1461,8.25
5581,Maruti Swift VDI,Maruti,84000,Diesel,Manual,First,1248,5.25
5582,Volkswagen Vento Magnific 1.6 Comfortline,Volkswagen,49106,Petrol,Manual,First,1598,4.4
5583,Skoda Superb L&K 2.0 TDI AT,Skoda,35000,Diesel,Automatic,First,1968,25.75
5584,Maruti Wagon R VXI BS IV,Maruti,37000,Petrol,Manual,Second,998,2.1
5585,Renault KWID RXT,Renault,32587,Petrol,Manual,First,799,3.71
